CHAMP;ANNEE_1968_2019;MOIS2;JOUR;DECES
FM;1980;06;01;1329
FM;1980;06;02;1510
FM;1980;06;03;1496
FM;1980;06;04;1686
FM;1980;06;05;1591
FM;1980;06;06;1519
FM;1980;06;07;1446
FM;1980;06;08;1426
FM;1980;06;09;1444
FM;1980;06;10;1441
FM;1980;06;11;1368
FM;1980;06;12;1478
FM;1980;06;13;1456
FM;1980;06;14;1415
FM;1980;06;15;1358
FM;1980;06;16;1388
FM;1980;06;17;1382
FM;1980;06;18;1372
FM;1980;06;19;1315
FM;1980;06;20;1376
FM;1980;06;21;1298
FM;1980;06;22;1397
FM;1980;06;23;1318
FM;1980;06;24;1439
FM;1980;06;25;1385
FM;1980;06;26;1393
FM;1980;06;27;1395
FM;1980;06;28;1344
FM;1980;06;29;1379
FM;1980;06;30;1477
FM;1980;06;31;
FM;1980;06;MM;42621
FM;1980;07;01;1455
FM;1980;07;02;1384
FM;1980;07;03;1426
FM;1980;07;04;1482
FM;1980;07;05;1460
FM;1980;07;06;1364
FM;1980;07;07;1468
FM;1980;07;08;1473
FM;1980;07;09;1408
FM;1980;07;10;1419
FM;1980;07;11;1378
FM;1980;07;12;1377
FM;1980;07;13;1340
FM;1980;07;14;1314
FM;1980;07;15;1450
FM;1980;07;16;1422
FM;1980;07;17;1399
FM;1980;07;18;1446
FM;1980;07;19;1433
FM;1980;07;20;1387
FM;1980;07;21;1393
FM;1980;07;22;1395
FM;1980;07;23;1492
FM;1980;07;24;1550
FM;1980;07;25;1651
FM;1980;07;26;1544
FM;1980;07;27;1415
FM;1980;07;28;1620
FM;1980;07;29;1476
FM;1980;07;30;1426
FM;1980;07;31;1369
FM;1980;07;MM;44616
FM;1980;08;01;1417
FM;1980;08;02;1549
FM;1980;08;03;1510
FM;1980;08;04;1424
FM;1980;08;05;1423
FM;1980;08;06;1357
FM;1980;08;07;1387
FM;1980;08;08;1415
FM;1980;08;09;1359
FM;1980;08;10;1342
FM;1980;08;11;1446
FM;1980;08;12;1293
FM;1980;08;13;1333
FM;1980;08;14;1410
FM;1980;08;15;1334
FM;1980;08;16;1291
FM;1980;08;17;1249
FM;1980;08;18;1304
FM;1980;08;19;1352
FM;1980;08;20;1350
FM;1980;08;21;1383
FM;1980;08;22;1252
FM;1980;08;23;1273
FM;1980;08;24;1222
FM;1980;08;25;1313
FM;1980;08;26;1386
FM;1980;08;27;1378
FM;1980;08;28;1369
FM;1980;08;29;1371
FM;1980;08;30;1402
FM;1980;08;31;1272
FM;1980;08;MM;42166
FM;1980;09;01;1362
FM;1980;09;02;1344
FM;1980;09;03;1316
FM;1980;09;04;1269
FM;1980;09;05;1360
FM;1980;09;06;1360
FM;1980;09;07;1288
FM;1980;09;08;1359
FM;1980;09;09;1278
FM;1980;09;10;1319
FM;1980;09;11;1290
FM;1980;09;12;1341
FM;1980;09;13;1319
FM;1980;09;14;1311
FM;1980;09;15;1354
FM;1980;09;16;1383
FM;1980;09;17;1364
FM;1980;09;18;1393
FM;1980;09;19;1435
FM;1980;09;20;1420
FM;1980;09;21;1389
FM;1980;09;22;1417
FM;1980;09;23;1374
FM;1980;09;24;1334
FM;1980;09;25;1358
FM;1980;09;26;1330
FM;1980;09;27;1382
FM;1980;09;28;1382
FM;1980;09;29;1341
FM;1980;09;30;1348
FM;1980;09;31;
FM;1980;09;MM;40520
FM;1980;10;01;1325
FM;1980;10;02;1277
FM;1980;10;03;1294
FM;1980;10;04;1282
FM;1980;10;05;1344
FM;1980;10;06;1451
FM;1980;10;07;1407
FM;1980;10;08;1335
FM;1980;10;09;1425
FM;1980;10;10;1389
FM;1980;10;11;1450
FM;1980;10;12;1558
FM;1980;10;13;1536
FM;1980;10;14;1491
FM;1980;10;15;1541
FM;1980;10;16;1586
FM;1980;10;17;1580
FM;1980;10;18;1532
FM;1980;10;19;1490
FM;1980;10;20;1603
FM;1980;10;21;1503
FM;1980;10;22;1531
FM;1980;10;23;1551
FM;1980;10;24;1541
FM;1980;10;25;1458
FM;1980;10;26;1505
FM;1980;10;27;1543
FM;1980;10;28;1642
FM;1980;10;29;1590
FM;1980;10;30;1532
FM;1980;10;31;1543
FM;1980;10;MM;45835
FM;1980;11;01;1463
FM;1980;11;02;1495
FM;1980;11;03;1610
FM;1980;11;04;1520
FM;1980;11;05;1582
FM;1980;11;06;1668
FM;1980;11;07;1729
FM;1980;11;08;1674
FM;1980;11;09;1704
FM;1980;11;10;1665
FM;1980;11;11;1553
FM;1980;11;12;1686
FM;1980;11;13;1515
FM;1980;11;14;1623
FM;1980;11;15;1623
FM;1980;11;16;1618
FM;1980;11;17;1629
FM;1980;11;18;1575
FM;1980;11;19;1540
FM;1980;11;20;1536
FM;1980;11;21;1560
FM;1980;11;22;1554
FM;1980;11;23;1536
FM;1980;11;24;1610
FM;1980;11;25;1459
FM;1980;11;26;1568
FM;1980;11;27;1418
FM;1980;11;28;1453
FM;1980;11;29;1382
FM;1980;11;30;1468
FM;1980;11;31;
FM;1980;11;MM;47016
FM;1980;12;01;1512
FM;1980;12;02;1553
FM;1980;12;03;1555
FM;1980;12;04;1571
FM;1980;12;05;1550
FM;1980;12;06;1605
FM;1980;12;07;1478
FM;1980;12;08;1645
FM;1980;12;09;1583
FM;1980;12;10;1682
FM;1980;12;11;1590
FM;1980;12;12;1673
FM;1980;12;13;1622
FM;1980;12;14;1567
FM;1980;12;15;1618
FM;1980;12;16;1622
FM;1980;12;17;1572
FM;1980;12;18;1526
FM;1980;12;19;1616
FM;1980;12;20;1557
FM;1980;12;21;1616
FM;1980;12;22;1680
FM;1980;12;23;1609
FM;1980;12;24;1638
FM;1980;12;25;1683
FM;1980;12;26;1728
FM;1980;12;27;1672
FM;1980;12;28;1628
FM;1980;12;29;1718
FM;1980;12;30;1617
FM;1980;12;31;1673
FM;1980;12;MM;49959
FM;1981;01;01;1729
FM;1981;01;02;1863
FM;1981;01;03;1705
FM;1981;01;04;1681
FM;1981;01;05;1824
FM;1981;01;06;1785
FM;1981;01;07;1772
FM;1981;01;08;1744
FM;1981;01;09;1725
FM;1981;01;10;1815
FM;1981;01;11;1690
FM;1981;01;12;1912
FM;1981;01;13;1770
FM;1981;01;14;1825
FM;1981;01;15;1764
FM;1981;01;16;1865
FM;1981;01;17;1786
FM;1981;01;18;1806
FM;1981;01;19;1854
FM;1981;01;20;1822
FM;1981;01;21;1807
FM;1981;01;22;1792
FM;1981;01;23;1789
FM;1981;01;24;1836
FM;1981;01;25;1708
FM;1981;01;26;1832
FM;1981;01;27;1720
FM;1981;01;28;1748
FM;1981;01;29;1768
FM;1981;01;30;1781
FM;1981;01;31;1771
FM;1981;01;MM;55289
FM;1981;02;01;1845
FM;1981;02;02;1901
FM;1981;02;03;1857
FM;1981;02;04;1847
FM;1981;02;05;1820
FM;1981;02;06;1865
FM;1981;02;07;1819
FM;1981;02;08;1748
FM;1981;02;09;1828
FM;1981;02;10;1756
FM;1981;02;11;1663
FM;1981;02;12;1763
FM;1981;02;13;1824
FM;1981;02;14;1769
FM;1981;02;15;1733
FM;1981;02;16;1899
FM;1981;02;17;1762
FM;1981;02;18;1768
FM;1981;02;19;1810
FM;1981;02;20;1693
FM;1981;02;21;1769
FM;1981;02;22;1802
FM;1981;02;23;1930
FM;1981;02;24;1780
FM;1981;02;25;1720
FM;1981;02;26;1750
FM;1981;02;27;1728
FM;1981;02;28;1704
FM;1981;02;29;
FM;1981;02;30;
FM;1981;02;31;
FM;1981;02;MM;50153
FM;1981;03;01;1803
FM;1981;03;02;1865
FM;1981;03;03;1775
FM;1981;03;04;1731
FM;1981;03;05;1730
FM;1981;03;06;1737
FM;1981;03;07;1794
FM;1981;03;08;1722
FM;1981;03;09;1678
FM;1981;03;10;1780
FM;1981;03;11;1682
FM;1981;03;12;1705
FM;1981;03;13;1535
FM;1981;03;14;1611
FM;1981;03;15;1538
FM;1981;03;16;1592
FM;1981;03;17;1569
FM;1981;03;18;1473
FM;1981;03;19;1519
FM;1981;03;20;1645
FM;1981;03;21;1568
FM;1981;03;22;1574
FM;1981;03;23;1637
FM;1981;03;24;1523
FM;1981;03;25;1545
FM;1981;03;26;1536
FM;1981;03;27;1472
FM;1981;03;28;1485
FM;1981;03;29;1368
FM;1981;03;30;1549
FM;1981;03;31;1458
FM;1981;03;MM;50199
FM;1981;04;01;1414
FM;1981;04;02;1461
FM;1981;04;03;1443
FM;1981;04;04;1486
FM;1981;04;05;1465
FM;1981;04;06;1561
FM;1981;04;07;1479
FM;1981;04;08;1547
FM;1981;04;09;1542
FM;1981;04;10;1492
FM;1981;04;11;1501
FM;1981;04;12;1507
FM;1981;04;13;1510
FM;1981;04;14;1451
FM;1981;04;15;1466
FM;1981;04;16;1455
FM;1981;04;17;1432
FM;1981;04;18;1377
FM;1981;04;19;1445
FM;1981;04;20;1413
FM;1981;04;21;1511
FM;1981;04;22;1539
FM;1981;04;23;1453
FM;1981;04;24;1579
FM;1981;04;25;1445
FM;1981;04;26;1492
FM;1981;04;27;1560
FM;1981;04;28;1520
FM;1981;04;29;1558
FM;1981;04;30;1460
FM;1981;04;31;
FM;1981;04;MM;44564
FM;1981;05;01;1516
FM;1981;05;02;1520
FM;1981;05;03;1437
FM;1981;05;04;1466
FM;1981;05;05;1501
FM;1981;05;06;1494
FM;1981;05;07;1568
FM;1981;05;08;1570
FM;1981;05;09;1548
FM;1981;05;10;1497
FM;1981;05;11;1485
FM;1981;05;12;1469
FM;1981;05;13;1517
FM;1981;05;14;1453
FM;1981;05;15;1475
FM;1981;05;16;1477
FM;1981;05;17;1407
FM;1981;05;18;1559
FM;1981;05;19;1511
FM;1981;05;20;1572
FM;1981;05;21;1473
FM;1981;05;22;1443
FM;1981;05;23;1475
FM;1981;05;24;1435
FM;1981;05;25;1488
FM;1981;05;26;1403
FM;1981;05;27;1422
FM;1981;05;28;1439
FM;1981;05;29;1511
FM;1981;05;30;1456
FM;1981;05;31;1453
FM;1981;05;MM;46040
FM;1981;06;01;1539
FM;1981;06;02;1536
FM;1981;06;03;1425
FM;1981;06;04;1327
FM;1981;06;05;1429
FM;1981;06;06;1463
FM;1981;06;07;1408
FM;1981;06;08;1492
FM;1981;06;09;1480
FM;1981;06;10;1383
FM;1981;06;11;1399
FM;1981;06;12;1384
FM;1981;06;13;1516
FM;1981;06;14;1540
FM;1981;06;15;1698
FM;1981;06;16;1486
FM;1981;06;17;1327
FM;1981;06;18;1282
FM;1981;06;19;1339
FM;1981;06;20;1388
FM;1981;06;21;1377
FM;1981;06;22;1428
FM;1981;06;23;1393
FM;1981;06;24;1357
FM;1981;06;25;1345
FM;1981;06;26;1412
FM;1981;06;27;1343
FM;1981;06;28;1374
FM;1981;06;29;1410
FM;1981;06;30;1378
FM;1981;06;31;
FM;1981;06;MM;42658
FM;1981;07;01;1407
FM;1981;07;02;1421
FM;1981;07;03;1414
FM;1981;07;04;1480
FM;1981;07;05;1462
FM;1981;07;06;1493
FM;1981;07;07;1476
FM;1981;07;08;1586
FM;1981;07;09;1690
FM;1981;07;10;1489
FM;1981;07;11;1320
FM;1981;07;12;1361
FM;1981;07;13;1403
FM;1981;07;14;1362
FM;1981;07;15;1459
FM;1981;07;16;1441
FM;1981;07;17;1371
FM;1981;07;18;1275
FM;1981;07;19;1289
FM;1981;07;20;1391
FM;1981;07;21;1374
FM;1981;07;22;1368
FM;1981;07;23;1314
FM;1981;07;24;1272
FM;1981;07;25;1311
FM;1981;07;26;1266
FM;1981;07;27;1406
FM;1981;07;28;1413
FM;1981;07;29;1506
FM;1981;07;30;1471
FM;1981;07;31;1644
FM;1981;07;MM;43935
FM;1981;08;01;1494
FM;1981;08;02;1364
FM;1981;08;03;1434
FM;1981;08;04;1512
FM;1981;08;05;1534
FM;1981;08;06;1559
FM;1981;08;07;1441
FM;1981;08;08;1394
FM;1981;08;09;1275
FM;1981;08;10;1301
FM;1981;08;11;1270
FM;1981;08;12;1255
FM;1981;08;13;1308
FM;1981;08;14;1376
FM;1981;08;15;1336
FM;1981;08;16;1395
FM;1981;08;17;1339
FM;1981;08;18;1317
FM;1981;08;19;1269
FM;1981;08;20;1226
FM;1981;08;21;1255
FM;1981;08;22;1321
FM;1981;08;23;1309
FM;1981;08;24;1307
FM;1981;08;25;1310
FM;1981;08;26;1348
FM;1981;08;27;1359
FM;1981;08;28;1341
FM;1981;08;29;1360
FM;1981;08;30;1308
FM;1981;08;31;1341
FM;1981;08;MM;41958
FM;1981;09;01;1385
FM;1981;09;02;1317
FM;1981;09;03;1285
FM;1981;09;04;1261
FM;1981;09;05;1365
FM;1981;09;06;1351
FM;1981;09;07;1424
FM;1981;09;08;1408
FM;1981;09;09;1354
FM;1981;09;10;1391
FM;1981;09;11;1334
FM;1981;09;12;1332
FM;1981;09;13;1266
FM;1981;09;14;1322
FM;1981;09;15;1311
FM;1981;09;16;1317
FM;1981;09;17;1316
FM;1981;09;18;1386
FM;1981;09;19;1249
FM;1981;09;20;1329
FM;1981;09;21;1408
FM;1981;09;22;1310
FM;1981;09;23;1285
FM;1981;09;24;1369
FM;1981;09;25;1277
FM;1981;09;26;1364
FM;1981;09;27;1401
FM;1981;09;28;1342
FM;1981;09;29;1396
FM;1981;09;30;1364
FM;1981;09;31;
FM;1981;09;MM;40219
FM;1981;10;01;1484
FM;1981;10;02;1434
FM;1981;10;03;1458
FM;1981;10;04;1354
FM;1981;10;05;1469
FM;1981;10;06;1511
FM;1981;10;07;1441
FM;1981;10;08;1377
FM;1981;10;09;1456
FM;1981;10;10;1474
FM;1981;10;11;1442
FM;1981;10;12;1538
FM;1981;10;13;1452
FM;1981;10;14;1404
FM;1981;10;15;1447
FM;1981;10;16;1481
FM;1981;10;17;1466
FM;1981;10;18;1468
FM;1981;10;19;1529
FM;1981;10;20;1404
FM;1981;10;21;1465
FM;1981;10;22;1469
FM;1981;10;23;1493
FM;1981;10;24;1563
FM;1981;10;25;1425
FM;1981;10;26;1508
FM;1981;10;27;1500
FM;1981;10;28;1468
FM;1981;10;29;1570
FM;1981;10;30;1496
FM;1981;10;31;1572
FM;1981;10;MM;45618
FM;1981;11;01;1584
FM;1981;11;02;1526
FM;1981;11;03;1551
FM;1981;11;04;1475
FM;1981;11;05;1454
FM;1981;11;06;1423
FM;1981;11;07;1427
FM;1981;11;08;1470
FM;1981;11;09;1530
FM;1981;11;10;1496
FM;1981;11;11;1573
FM;1981;11;12;1565
FM;1981;11;13;1551
FM;1981;11;14;1436
FM;1981;11;15;1552
FM;1981;11;16;1558
FM;1981;11;17;1575
FM;1981;11;18;1604
FM;1981;11;19;1468
FM;1981;11;20;1505
FM;1981;11;21;1502
FM;1981;11;22;1450
FM;1981;11;23;1585
FM;1981;11;24;1475
FM;1981;11;25;1438
FM;1981;11;26;1413
FM;1981;11;27;1456
FM;1981;11;28;1465
FM;1981;11;29;1457
FM;1981;11;30;1618
FM;1981;11;31;
FM;1981;11;MM;45182
FM;1981;12;01;1448
FM;1981;12;02;1499
FM;1981;12;03;1424
FM;1981;12;04;1504
FM;1981;12;05;1552
FM;1981;12;06;1585
FM;1981;12;07;1606
FM;1981;12;08;1568
FM;1981;12;09;1500
FM;1981;12;10;1524
FM;1981;12;11;1587
FM;1981;12;12;1514
FM;1981;12;13;1491
FM;1981;12;14;1546
FM;1981;12;15;1638
FM;1981;12;16;1636
FM;1981;12;17;1561
FM;1981;12;18;1525
FM;1981;12;19;1508
FM;1981;12;20;1556
FM;1981;12;21;1661
FM;1981;12;22;1598
FM;1981;12;23;1601
FM;1981;12;24;1640
FM;1981;12;25;1621
FM;1981;12;26;1641
FM;1981;12;27;1688
FM;1981;12;28;1751
FM;1981;12;29;1738
FM;1981;12;30;1671
FM;1981;12;31;1626
FM;1981;12;MM;49008
FM;1982;01;01;1638
FM;1982;01;02;1603
FM;1982;01;03;1536
FM;1982;01;04;1730
FM;1982;01;05;1702
FM;1982;01;06;1556
FM;1982;01;07;1634
FM;1982;01;08;1557
FM;1982;01;09;1620
FM;1982;01;10;1588
FM;1982;01;11;1667
FM;1982;01;12;1555
FM;1982;01;13;1669
FM;1982;01;14;1626
FM;1982;01;15;1599
FM;1982;01;16;1654
FM;1982;01;17;1613
FM;1982;01;18;1632
FM;1982;01;19;1582
FM;1982;01;20;1652
FM;1982;01;21;1573
FM;1982;01;22;1629
FM;1982;01;23;1476
FM;1982;01;24;1439
FM;1982;01;25;1601
FM;1982;01;26;1560
FM;1982;01;27;1544
FM;1982;01;28;1524
FM;1982;01;29;1617
FM;1982;01;30;1622
FM;1982;01;31;1583
FM;1982;01;MM;49581
FM;1982;02;01;1632
FM;1982;02;02;1579
FM;1982;02;03;1557
FM;1982;02;04;1577
FM;1982;02;05;1569
FM;1982;02;06;1556
FM;1982;02;07;1547
FM;1982;02;08;1591
FM;1982;02;09;1498
FM;1982;02;10;1566
FM;1982;02;11;1495
FM;1982;02;12;1595
FM;1982;02;13;1546
FM;1982;02;14;1530
FM;1982;02;15;1625
FM;1982;02;16;1565
FM;1982;02;17;1498
FM;1982;02;18;1565
FM;1982;02;19;1593
FM;1982;02;20;1553
FM;1982;02;21;1503
FM;1982;02;22;1649
FM;1982;02;23;1562
FM;1982;02;24;1567
FM;1982;02;25;1603
FM;1982;02;26;1548
FM;1982;02;27;1627
FM;1982;02;28;1654
FM;1982;02;29;
FM;1982;02;30;
FM;1982;02;31;
FM;1982;02;MM;43950
FM;1982;03;01;1769
FM;1982;03;02;1539
FM;1982;03;03;1499
FM;1982;03;04;1535
FM;1982;03;05;1469
FM;1982;03;06;1550
FM;1982;03;07;1536
FM;1982;03;08;1711
FM;1982;03;09;1554
FM;1982;03;10;1551
FM;1982;03;11;1492
FM;1982;03;12;1622
FM;1982;03;13;1558
FM;1982;03;14;1596
FM;1982;03;15;1647
FM;1982;03;16;1496
FM;1982;03;17;1563
FM;1982;03;18;1622
FM;1982;03;19;1540
FM;1982;03;20;1544
FM;1982;03;21;1471
FM;1982;03;22;1516
FM;1982;03;23;1498
FM;1982;03;24;1504
FM;1982;03;25;1537
FM;1982;03;26;1520
FM;1982;03;27;1446
FM;1982;03;28;1499
FM;1982;03;29;1612
FM;1982;03;30;1528
FM;1982;03;31;1492
FM;1982;03;MM;48016
FM;1982;04;01;1552
FM;1982;04;02;1570
FM;1982;04;03;1534
FM;1982;04;04;1600
FM;1982;04;05;1638
FM;1982;04;06;1600
FM;1982;04;07;1529
FM;1982;04;08;1504
FM;1982;04;09;1539
FM;1982;04;10;1453
FM;1982;04;11;1470
FM;1982;04;12;1565
FM;1982;04;13;1577
FM;1982;04;14;1515
FM;1982;04;15;1600
FM;1982;04;16;1567
FM;1982;04;17;1587
FM;1982;04;18;1538
FM;1982;04;19;1639
FM;1982;04;20;1525
FM;1982;04;21;1489
FM;1982;04;22;1501
FM;1982;04;23;1562
FM;1982;04;24;1489
FM;1982;04;25;1490
FM;1982;04;26;1577
FM;1982;04;27;1515
FM;1982;04;28;1512
FM;1982;04;29;1453
FM;1982;04;30;1455
FM;1982;04;31;
FM;1982;04;MM;46145
FM;1982;05;01;1474
FM;1982;05;02;1456
FM;1982;05;03;1450
FM;1982;05;04;1523
FM;1982;05;05;1495
FM;1982;05;06;1454
FM;1982;05;07;1427
FM;1982;05;08;1518
FM;1982;05;09;1473
FM;1982;05;10;1507
FM;1982;05;11;1468
FM;1982;05;12;1489
FM;1982;05;13;1506
FM;1982;05;14;1606
FM;1982;05;15;1587
FM;1982;05;16;1570
FM;1982;05;17;1608
FM;1982;05;18;1460
FM;1982;05;19;1461
FM;1982;05;20;1468
FM;1982;05;21;1466
FM;1982;05;22;1416
FM;1982;05;23;1393
FM;1982;05;24;1433
FM;1982;05;25;1473
FM;1982;05;26;1447
FM;1982;05;27;1443
FM;1982;05;28;1383
FM;1982;05;29;1391
FM;1982;05;30;1425
FM;1982;05;31;1487
FM;1982;05;MM;45757
FM;1982;06;01;1564
FM;1982;06;02;1505
FM;1982;06;03;1501
FM;1982;06;04;1447
FM;1982;06;05;1456
FM;1982;06;06;1492
FM;1982;06;07;1488
FM;1982;06;08;1443
FM;1982;06;09;1444
FM;1982;06;10;1435
FM;1982;06;11;1359
FM;1982;06;12;1294
FM;1982;06;13;1298
FM;1982;06;14;1353
FM;1982;06;15;1341
FM;1982;06;16;1412
FM;1982;06;17;1444
FM;1982;06;18;1413
FM;1982;06;19;1284
FM;1982;06;20;1380
FM;1982;06;21;1411
FM;1982;06;22;1337
FM;1982;06;23;1340
FM;1982;06;24;1366
FM;1982;06;25;1348
FM;1982;06;26;1383
FM;1982;06;27;1287
FM;1982;06;28;1373
FM;1982;06;29;1342
FM;1982;06;30;1379
FM;1982;06;31;
FM;1982;06;MM;41919
FM;1982;07;01;1461
FM;1982;07;02;1577
FM;1982;07;03;1486
FM;1982;07;04;1394
FM;1982;07;05;1420
FM;1982;07;06;1498
FM;1982;07;07;1563
FM;1982;07;08;1697
FM;1982;07;09;1783
FM;1982;07;10;1576
FM;1982;07;11;1686
FM;1982;07;12;1817
FM;1982;07;13;1710
FM;1982;07;14;1685
FM;1982;07;15;1502
FM;1982;07;16;1430
FM;1982;07;17;1430
FM;1982;07;18;1431
FM;1982;07;19;1529
FM;1982;07;20;1535
FM;1982;07;21;1488
FM;1982;07;22;1411
FM;1982;07;23;1403
FM;1982;07;24;1323
FM;1982;07;25;1367
FM;1982;07;26;1335
FM;1982;07;27;1323
FM;1982;07;28;1290
FM;1982;07;29;1396
FM;1982;07;30;1409
FM;1982;07;31;1371
FM;1982;07;MM;46326
FM;1982;08;01;1337
FM;1982;08;02;1449
FM;1982;08;03;1405
FM;1982;08;04;1354
FM;1982;08;05;1385
FM;1982;08;06;1347
FM;1982;08;07;1308
FM;1982;08;08;1259
FM;1982;08;09;1334
FM;1982;08;10;1352
FM;1982;08;11;1407
FM;1982;08;12;1399
FM;1982;08;13;1417
FM;1982;08;14;1310
FM;1982;08;15;1361
FM;1982;08;16;1457
FM;1982;08;17;1294
FM;1982;08;18;1311
FM;1982;08;19;1336
FM;1982;08;20;1362
FM;1982;08;21;1265
FM;1982;08;22;1256
FM;1982;08;23;1348
FM;1982;08;24;1375
FM;1982;08;25;1287
FM;1982;08;26;1384
FM;1982;08;27;1350
FM;1982;08;28;1222
FM;1982;08;29;1383
FM;1982;08;30;1441
FM;1982;08;31;1379
FM;1982;08;MM;41874
FM;1982;09;01;1316
FM;1982;09;02;1348
FM;1982;09;03;1383
FM;1982;09;04;1388
FM;1982;09;05;1500
FM;1982;09;06;1511
FM;1982;09;07;1336
FM;1982;09;08;1378
FM;1982;09;09;1342
FM;1982;09;10;1433
FM;1982;09;11;1465
FM;1982;09;12;1394
FM;1982;09;13;1407
FM;1982;09;14;1466
FM;1982;09;15;1379
FM;1982;09;16;1459
FM;1982;09;17;1413
FM;1982;09;18;1392
FM;1982;09;19;1439
FM;1982;09;20;1412
FM;1982;09;21;1347
FM;1982;09;22;1276
FM;1982;09;23;1252
FM;1982;09;24;1253
FM;1982;09;25;1377
FM;1982;09;26;1359
FM;1982;09;27;1255
FM;1982;09;28;1274
FM;1982;09;29;1367
FM;1982;09;30;1355
FM;1982;09;31;
FM;1982;09;MM;41276
FM;1982;10;01;1353
FM;1982;10;02;1333
FM;1982;10;03;1380
FM;1982;10;04;1481
FM;1982;10;05;1409
FM;1982;10;06;1412
FM;1982;10;07;1368
FM;1982;10;08;1479
FM;1982;10;09;1423
FM;1982;10;10;1526
FM;1982;10;11;1475
FM;1982;10;12;1485
FM;1982;10;13;1571
FM;1982;10;14;1406
FM;1982;10;15;1460
FM;1982;10;16;1502
FM;1982;10;17;1493
FM;1982;10;18;1460
FM;1982;10;19;1483
FM;1982;10;20;1473
FM;1982;10;21;1570
FM;1982;10;22;1401
FM;1982;10;23;1453
FM;1982;10;24;1377
FM;1982;10;25;1539
FM;1982;10;26;1530
FM;1982;10;27;1491
FM;1982;10;28;1428
FM;1982;10;29;1422
FM;1982;10;30;1481
FM;1982;10;31;1409
FM;1982;10;MM;45073
FM;1982;11;01;1475
FM;1982;11;02;1484
FM;1982;11;03;1540
FM;1982;11;04;1459
FM;1982;11;05;1492
FM;1982;11;06;1519
FM;1982;11;07;1465
FM;1982;11;08;1495
FM;1982;11;09;1491
FM;1982;11;10;1442
FM;1982;11;11;1446
FM;1982;11;12;1479
FM;1982;11;13;1472
FM;1982;11;14;1501
FM;1982;11;15;1456
FM;1982;11;16;1515
FM;1982;11;17;1466
FM;1982;11;18;1503
FM;1982;11;19;1553
FM;1982;11;20;1422
FM;1982;11;21;1456
FM;1982;11;22;1486
FM;1982;11;23;1434
FM;1982;11;24;1497
FM;1982;11;25;1431
FM;1982;11;26;1467
FM;1982;11;27;1438
FM;1982;11;28;1417
FM;1982;11;29;1530
FM;1982;11;30;1516
FM;1982;11;31;
FM;1982;11;MM;44347
FM;1982;12;01;1550
FM;1982;12;02;1520
FM;1982;12;03;1555
FM;1982;12;04;1533
FM;1982;12;05;1501
FM;1982;12;06;1633
FM;1982;12;07;1664
FM;1982;12;08;1637
FM;1982;12;09;1541
FM;1982;12;10;1469
FM;1982;12;11;1498
FM;1982;12;12;1576
FM;1982;12;13;1579
FM;1982;12;14;1468
FM;1982;12;15;1602
FM;1982;12;16;1611
FM;1982;12;17;1631
FM;1982;12;18;1554
FM;1982;12;19;1544
FM;1982;12;20;1588
FM;1982;12;21;1582
FM;1982;12;22;1545
FM;1982;12;23;1553
FM;1982;12;24;1637
FM;1982;12;25;1598
FM;1982;12;26;1628
FM;1982;12;27;1712
FM;1982;12;28;1614
FM;1982;12;29;1629
FM;1982;12;30;1538
FM;1982;12;31;1550
FM;1982;12;MM;48840
FM;1983;01;01;1714
FM;1983;01;02;1584
FM;1983;01;03;1763
FM;1983;01;04;1733
FM;1983;01;05;1654
FM;1983;01;06;1705
FM;1983;01;07;1627
FM;1983;01;08;1634
FM;1983;01;09;1612
FM;1983;01;10;1620
FM;1983;01;11;1629
FM;1983;01;12;1566
FM;1983;01;13;1663
FM;1983;01;14;1603
FM;1983;01;15;1607
FM;1983;01;16;1532
FM;1983;01;17;1581
FM;1983;01;18;1654
FM;1983;01;19;1501
FM;1983;01;20;1609
FM;1983;01;21;1558
FM;1983;01;22;1582
FM;1983;01;23;1590
FM;1983;01;24;1680
FM;1983;01;25;1696
FM;1983;01;26;1626
FM;1983;01;27;1734
FM;1983;01;28;1625
FM;1983;01;29;1584
FM;1983;01;30;1615
FM;1983;01;31;1645
FM;1983;01;MM;50526
FM;1983;02;01;1607
FM;1983;02;02;1628
FM;1983;02;03;1550
FM;1983;02;04;1616
FM;1983;02;05;1644
FM;1983;02;06;1668
FM;1983;02;07;1727
FM;1983;02;08;1748
FM;1983;02;09;1698
FM;1983;02;10;1674
FM;1983;02;11;1797
FM;1983;02;12;1685
FM;1983;02;13;1696
FM;1983;02;14;1889
FM;1983;02;15;1803
FM;1983;02;16;1742
FM;1983;02;17;1790
FM;1983;02;18;1868
FM;1983;02;19;1782
FM;1983;02;20;1930
FM;1983;02;21;1933
FM;1983;02;22;1893
FM;1983;02;23;1798
FM;1983;02;24;1919
FM;1983;02;25;1949
FM;1983;02;26;1917
FM;1983;02;27;1823
FM;1983;02;28;2004
FM;1983;02;29;
FM;1983;02;30;
FM;1983;02;31;
FM;1983;02;MM;49778
FM;1983;03;01;1873
FM;1983;03;02;1746
FM;1983;03;03;1802
FM;1983;03;04;1785
FM;1983;03;05;1765
FM;1983;03;06;1721
FM;1983;03;07;1791
FM;1983;03;08;1755
FM;1983;03;09;1815
FM;1983;03;10;1693
FM;1983;03;11;1640
FM;1983;03;12;1705
FM;1983;03;13;1698
FM;1983;03;14;1713
FM;1983;03;15;1666
FM;1983;03;16;1629
FM;1983;03;17;1618
FM;1983;03;18;1572
